Inspection ID,No Violation Found,City Do It,Owner Will Do It,Capital Project Conflict Flag,Cancel,Inspection Date,Is 311 Inspection,Pickup Sidewalk,Curb311,Pickup curb,Other,Correspondence,Damage ID,Damage Type Code
336188,0,0,0,0,0,03-05-2022,0,1,0,0,0,0,3,NT
374155,0,0,0,0,0,25-03-2024,1,0,0,0,0,0,6,NL
351563,0,0,0,0,0,,0,0,0,0,0,0,6,NL
235280,0,0,0,0,0,26-10-2016,0,1,0,0,1,0,5,NS
237032,0,0,0,0,0,30-11-2016,0,1,0,0,0,0,5,NS
47777,0,0,0,0,0,20-07-1998,0,0,0,0,0,0,5,NS
358215,1,0,0,0,0,06-06-2023,1,0,0,0,0,0,3,NT
56048,1,0,0,0,0,26-03-1998,0,0,0,0,0,0,5,NS
255705,0,0,0,0,0,24-08-2017,0,1,0,0,0,0,5,NS
51830,0,0,0,0,0,21-10-1996,0,0,0,0,0,0,5,NS
364050,0,0,0,0,0,21-09-2023,0,1,0,0,0,0,6,NL
338013,1,0,0,0,0,22-06-2022,0,1,0,0,0,0,3,NT
257736,0,0,0,0,0,22-09-2017,1,0,0,0,0,0,5,NS
36522,0,0,0,0,0,03-02-1998,0,0,0,0,0,0,5,NS
380341,0,0,0,0,0,,0,0,0,0,0,0,6,NL
272211,1,0,0,0,0,16-03-2018,0,1,0,0,0,0,5,NS
3856,0,0,0,0,0,02-02-2016,0,1,0,0,0,0,5,NS
130471,1,0,0,0,0,19-07-2011,0,1,0,0,0,0,5,NS
338026,0,0,0,0,0,23-06-2022,0,1,0,0,0,0,3,NT
183931,0,0,0,0,0,13-12-2013,0,1,0,0,0,0,5,NS
312550,1,0,0,0,0,11-03-2020,0,0,0,1,0,0,5,NS
123684,0,0,0,0,0,20-10-2010,1,1,0,0,0,0,5,NS
231427,0,0,0,0,0,26-08-2016,0,1,0,0,0,0,5,NS
174810,0,0,0,0,0,09-04-2013,0,1,0,0,0,0,5,NS
277034,0,0,0,0,0,22-08-2018,0,1,0,0,0,0,5,NS
87718,1,0,0,0,0,05-11-2008,0,0,0,0,0,0,5,NS
215787,0,0,0,0,0,15-12-2015,0,1,0,0,0,0,5,NS
288830,0,0,0,0,0,09-04-2019,0,0,0,0,1,0,5,NS
228754,0,0,0,0,0,,0,0,0,0,0,0,5,NS
192489,1,0,0,0,0,30-05-2014,0,1,0,0,0,0,5,NS
381652,0,0,0,0,0,16-08-2024,0,1,0,0,0,0,3,NT
147275,0,0,0,0,0,14-02-2012,1,0,0,0,1,0,5,NS
794,0,0,0,0,0,16-04-1997,0,0,0,0,0,0,5,NS
90236,0,0,0,0,0,10-04-2009,1,0,0,0,0,0,5,NS
289512,1,0,0,0,0,18-04-2019,0,0,1,0,0,0,5,NS
310907,0,0,0,0,0,14-01-2020,1,0,0,0,0,0,5,NS
194673,0,0,0,0,0,30-07-2014,0,1,0,0,1,0,5,NS
344592,0,0,0,0,0,24-09-2022,0,1,0,0,0,0,2,PT
159318,0,0,0,0,0,03-07-2012,0,1,0,0,0,0,5,NS
139331,0,0,0,0,0,19-11-2011,0,0,0,0,0,0,5,NS
81879,0,0,0,0,0,13-05-2008,0,0,0,0,0,0,5,NS
304263,0,0,0,0,0,12-09-2019,0,1,0,0,0,0,5,NS
9649,1,0,0,0,0,04-06-1999,0,0,0,0,0,0,5,NS
159624,0,0,0,0,0,11-07-2012,0,1,0,0,0,0,5,NS
203144,1,0,0,0,0,02-05-2015,0,0,0,0,0,0,5,NS
210997,0,0,0,0,0,09-10-2015,1,0,0,0,0,0,5,NS
182961,0,0,0,0,0,16-11-2013,1,0,0,0,0,0,5,NS
20987,0,0,0,0,0,17-05-2013,1,0,0,0,0,0,5,NS
235096,0,0,0,0,0,02-11-2016,0,1,0,0,0,0,5,NS
224330,0,0,0,0,0,26-05-2016,0,0,0,0,0,0,5,NS
30148,0,0,0,0,0,03-08-1999,0,0,0,0,0,0,5,NS
275989,0,0,0,0,0,24-07-2018,0,1,0,0,0,0,5,NS
163594,1,0,0,0,0,23-08-2012,0,1,0,0,0,0,5,NS
214244,0,0,0,0,0,31-12-2015,1,0,0,0,0,0,5,NS
341399,1,0,0,0,0,13-08-2022,1,0,0,0,0,0,6,NL
292097,0,0,0,0,0,14-05-2019,0,1,0,0,0,0,5,NS
9332,1,0,0,0,0,01-05-1998,0,0,0,0,0,0,5,NS
112706,0,0,0,0,0,05-08-2010,0,0,0,0,0,0,5,NS
371508,0,0,0,0,0,,0,0,0,0,0,0,6,NL
182037,1,0,0,0,0,10-10-2013,1,0,0,0,0,0,5,NS
213927,0,0,0,0,0,16-12-2015,0,1,0,0,0,0,5,NS
337187,1,0,0,0,0,17-05-2022,0,1,0,0,0,0,4,ND
189028,1,0,0,0,0,17-04-2014,0,0,0,1,0,0,5,NS
145363,0,0,0,0,0,10-01-2012,0,0,0,0,1,0,5,NS
293585,0,0,0,0,0,01-06-2019,0,1,0,0,0,0,5,NS
310178,0,0,0,0,0,,0,0,0,0,0,0,5,NS
302700,1,0,0,0,0,14-09-2019,0,1,0,0,0,0,5,NS
269960,1,0,0,0,0,12-04-2018,0,1,0,0,0,0,5,NS
118783,0,0,0,0,0,15-10-2010,0,0,0,0,0,0,5,NS
186701,1,0,0,0,0,28-02-2014,0,1,0,0,0,0,5,NS
118259,1,0,0,0,0,06-10-2010,0,0,0,0,0,0,5,NS
50615,0,0,0,0,0,03-04-2001,0,0,0,0,0,0,5,NS
115991,0,0,0,0,0,10-09-2010,0,0,0,0,0,0,5,NS
315322,0,0,0,0,0,09-11-2020,0,0,0,1,0,0,5,NS
224527,1,0,0,0,0,04-06-2016,0,1,0,0,0,0,5,NS
190593,0,0,0,0,0,20-05-2014,0,1,0,0,0,0,5,NS
327458,1,0,0,0,0,17-09-2021,0,1,0,0,0,0,5,NS
37297,0,0,0,0,0,23-03-1999,0,0,0,0,0,0,5,NS
348884,1,0,0,0,0,01-12-2022,0,1,0,0,0,0,3,NT
365396,0,0,0,0,0,14-07-2023,0,1,0,0,0,0,2,PT
249417,0,0,0,0,0,,0,0,0,0,0,0,5,NS
381678,0,0,0,0,0,,0,0,0,0,0,0,6,NL
264984,0,0,0,0,0,29-12-2017,0,1,0,0,0,0,5,NS
125198,0,0,0,0,0,,0,0,0,0,0,0,5,NS
175082,1,0,0,0,0,02-05-2013,0,1,0,0,0,0,5,NS
204176,1,0,0,0,0,19-09-2015,1,0,0,0,0,0,5,NS
361953,0,0,0,0,0,08-08-2023,0,1,0,0,0,0,6,NL
335942,1,0,0,0,0,29-04-2022,0,1,0,0,0,0,4,ND
224367,0,0,0,0,0,01-06-2016,1,0,0,0,0,0,5,NS
74504,0,0,0,0,0,13-06-2007,0,0,0,0,0,0,5,NS
102718,0,0,0,0,0,11-05-2010,0,0,0,0,0,0,5,NS
23325,1,0,0,0,0,23-04-2009,0,0,0,0,0,0,5,NS
55164,1,0,0,0,0,13-10-2003,0,0,0,0,0,0,5,NS
266332,0,0,0,0,0,01-02-2018,0,0,0,1,0,0,5,NS
212442,1,0,0,0,0,29-10-2015,0,1,0,0,0,0,5,NS
194884,1,0,0,0,0,13-08-2014,0,1,0,0,0,0,5,NS
140818,1,0,0,0,0,25-11-2011,0,1,0,0,0,0,5,NS
247990,1,0,0,0,0,31-05-2017,0,0,0,0,0,0,5,NS
82799,0,0,0,0,0,18-06-2008,1,0,0,0,0,0,5,NS
31234,0,0,0,0,0,24-08-1995,0,0,0,0,0,0,5,NS
100163,1,0,0,0,0,15-04-2010,0,0,0,0,0,0,5,NS
182518,0,0,0,0,0,30-10-2013,1,0,0,0,0,0,5,NS
90302,0,0,0,0,0,10-04-2009,0,0,0,0,0,0,5,NS
73521,0,0,0,0,0,15-05-2007,0,0,0,0,0,0,5,NS
335275,0,0,0,0,0,14-04-2022,0,1,0,0,0,0,3,NT
198481,0,0,0,0,0,31-10-2014,0,0,0,0,1,0,5,NS
128832,0,0,0,0,0,28-06-2011,0,0,0,0,1,0,5,NS
34636,0,0,0,0,0,30-06-2008,1,0,0,0,0,0,5,NS
348329,1,0,0,0,0,02-11-2022,0,1,0,0,0,0,4,ND
6920,1,0,0,0,0,28-07-1999,0,0,0,0,0,0,5,NS
266008,0,0,0,0,0,26-01-2018,0,1,0,0,0,0,5,NS
158975,0,0,0,0,0,03-07-2012,1,0,0,0,0,0,5,NS
288267,1,0,0,0,0,02-04-2019,0,1,0,0,0,0,5,NS
28680,1,0,0,0,0,30-10-2003,0,0,0,0,0,0,5,NS
94495,0,0,0,0,0,04-08-2009,0,0,0,0,0,0,5,NS
243907,1,0,0,0,0,09-03-2017,0,1,0,0,0,0,5,NS
253160,0,0,0,0,0,21-07-2017,0,1,0,0,0,0,5,NS
300861,0,0,0,0,0,16-08-2019,0,1,0,0,0,0,5,NS
231964,1,0,0,0,0,02-09-2016,0,1,0,0,0,0,5,NS
356431,0,0,0,0,0,01-05-2023,0,1,0,0,0,0,2,PT
131162,0,0,0,0,0,21-07-2011,0,0,0,0,0,0,5,NS
29653,0,0,0,0,0,08-11-2000,0,0,0,0,0,0,5,NS
160399,1,0,0,0,0,21-07-2012,0,0,1,0,0,0,5,NS
213223,0,0,0,0,0,03-12-2015,0,0,0,1,0,0,5,NS
328646,1,0,0,0,0,19-10-2021,0,1,0,0,0,0,5,NS
139785,0,0,0,0,0,19-11-2011,0,0,0,0,1,0,5,NS
239391,1,0,0,0,0,21-12-2016,0,0,0,0,0,0,5,NS
28070,0,0,0,0,0,,0,0,0,0,0,0,5,NS
229539,0,0,0,0,0,01-08-2016,1,0,0,0,0,0,5,NS
11931,0,0,0,0,0,29-09-1995,0,0,0,0,0,0,5,NS
335712,0,0,0,0,0,12-04-2022,0,0,1,0,1,0,6,NL
178077,0,0,0,0,0,,0,0,0,0,0,0,5,NS
301964,1,0,0,0,0,17-09-2019,0,1,0,0,0,0,5,NS
345525,0,0,0,0,0,27-09-2022,0,1,0,0,0,0,4,ND
203741,0,0,0,0,0,13-05-2015,0,1,0,0,0,0,5,NS
31783,0,0,0,0,0,24-11-1997,0,0,0,0,0,0,5,NS
14701,0,0,0,1,0,,0,0,0,0,0,0,5,NS
342076,0,0,0,0,0,23-08-2022,0,0,1,0,0,0,3,NT
216567,1,0,0,0,0,11-02-2016,0,1,0,0,0,0,5,NS
94477,0,0,0,0,0,07-08-2009,0,0,0,0,0,0,5,NS
52607,0,0,0,0,0,23-09-1996,0,0,0,0,0,0,5,NS
111396,0,0,0,0,0,05-08-2010,0,0,0,0,0,0,5,NS
317832,0,0,0,0,0,08-01-2021,0,1,0,0,0,0,5,NS
1704,1,0,0,0,0,31-08-1999,0,0,0,0,0,0,5,NS
233845,0,0,0,0,0,12-10-2016,1,0,0,0,0,0,5,NS
226071,0,0,0,0,0,16-06-2016,0,1,0,0,0,0,5,NS
279977,0,0,0,0,0,03-10-2018,0,1,0,0,0,0,5,NS
212391,1,0,0,0,0,30-10-2015,0,1,0,0,0,0,5,NS
292404,1,0,0,0,0,16-05-2019,0,1,0,0,0,0,5,NS
135379,0,0,0,0,0,16-09-2011,0,1,0,0,0,0,5,NS
183449,0,0,0,0,0,06-12-2013,0,1,0,0,0,0,5,NS
223048,0,0,0,0,0,11-05-2016,0,1,0,0,0,0,5,NS
351782,0,0,0,0,0,15-02-2023,0,1,0,0,0,0,1,AT
353543,0,0,0,0,0,21-03-2023,0,1,0,0,0,0,3,NT
53190,0,0,0,0,0,,0,0,0,0,0,0,5,NS
8132,0,0,0,0,0,07-01-2010,1,0,0,0,0,0,5,NS
363070,0,0,0,0,0,07-09-2023,0,1,0,0,0,0,6,NL
317235,1,0,0,0,0,15-12-2020,0,1,0,0,1,0,5,NS
73253,1,0,0,0,0,18-04-2007,0,0,0,0,0,0,5,NS
245862,0,0,0,0,0,26-04-2017,0,1,0,0,0,0,5,NS
310493,0,0,0,0,0,20-02-2020,1,0,0,0,0,0,5,NS
73140,0,0,0,0,0,13-04-2007,0,0,0,0,0,0,5,NS
237749,1,0,0,0,0,02-12-2016,1,0,0,0,0,0,5,NS
117475,1,0,0,0,0,24-09-2010,0,0,0,0,0,0,5,NS
46188,1,0,0,0,0,10-06-2003,0,0,0,0,0,0,5,NS
38277,1,0,0,0,0,07-10-2003,0,0,0,0,0,0,5,NS
344674,0,0,0,0,0,22-09-2022,0,1,0,0,0,0,1,AT
196435,0,0,0,0,0,,0,0,0,0,0,0,5,NS
151830,0,0,0,0,0,18-04-2012,0,1,0,0,0,0,5,NS
346718,0,0,0,0,0,22-10-2022,0,1,0,0,0,0,3,NT
258719,0,0,0,0,0,21-09-2017,1,0,0,0,0,0,5,NS
258351,1,0,0,0,0,29-09-2017,1,0,0,0,0,0,5,NS
190194,0,0,0,0,0,02-05-2014,0,1,0,0,0,0,5,NS
269540,0,0,0,0,0,05-04-2018,0,1,0,0,0,0,5,NS
94212,0,0,0,0,0,24-07-2009,1,0,0,0,0,0,5,NS
270659,0,0,0,0,0,21-04-2018,0,1,0,0,0,0,5,NS
232340,0,0,0,0,0,09-09-2016,0,1,0,0,0,0,5,NS
381619,0,0,0,0,0,15-08-2024,0,1,0,0,0,0,1,AT
170574,0,0,0,0,0,,0,0,0,0,0,0,5,NS
91370,1,0,0,0,0,28-04-2009,0,0,0,0,0,0,5,NS
48475,1,0,0,0,0,21-12-2003,0,0,0,0,0,0,5,NS
72408,0,0,0,0,0,13-02-2007,0,0,0,0,0,0,5,NS
239450,1,0,0,0,0,22-12-2016,0,0,0,0,0,0,5,NS
24067,0,0,0,0,0,,0,0,0,0,0,0,5,NS
251577,1,0,0,0,0,11-07-2017,0,0,0,0,0,0,5,NS
374196,1,0,0,0,0,21-03-2024,1,0,0,0,0,0,6,NL
104090,0,0,0,0,0,,0,0,0,0,0,0,5,NS
288194,0,0,0,0,0,,0,0,0,0,0,0,5,NS
322474,0,0,0,0,0,,0,0,0,0,0,0,5,NS
75464,0,0,0,0,0,07-07-2007,0,0,0,0,0,0,5,NS
166414,0,0,0,0,0,19-09-2012,1,0,0,0,0,0,5,NS
201906,0,0,0,0,0,,0,0,0,0,0,0,5,NS
143709,0,0,0,0,0,15-12-2011,0,1,0,0,0,0,5,NS
129050,1,0,0,0,0,08-07-2011,0,1,0,0,0,0,5,NS
330953,0,0,0,0,0,21-12-2021,0,0,0,1,0,0,5,NS
47007,0,0,0,0,0,02-12-1997,0,0,0,0,0,0,5,NS
143664,0,0,0,0,0,25-11-2011,0,0,0,1,0,0,5,NS
213609,0,0,0,0,0,18-12-2015,1,0,0,0,0,0,5,NS
250256,0,0,0,0,0,28-06-2017,0,1,0,0,0,0,5,NS
155428,0,0,0,0,0,23-05-2012,0,0,0,1,0,0,5,NS
135339,0,0,0,0,0,16-09-2011,0,1,0,0,0,0,5,NS
241855,1,0,0,0,0,20-01-2017,0,0,0,0,0,0,5,NS
66852,1,0,0,0,0,19-09-2005,0,0,0,0,0,0,5,NS
120039,0,0,0,0,0,20-10-2010,0,0,0,0,0,0,5,NS
54719,1,0,0,0,0,30-07-2004,0,0,0,0,0,0,5,NS
280511,0,0,0,0,0,20-10-2018,0,1,0,0,0,0,5,NS
306470,1,0,0,0,0,05-12-2019,0,1,0,0,0,0,5,NS
236847,0,0,0,0,0,23-11-2016,1,0,0,0,0,0,5,NS
126127,0,0,0,0,0,29-04-2011,0,0,0,0,0,0,5,NS
242261,0,0,0,0,0,27-01-2017,0,0,0,0,1,0,5,NS
250024,0,0,0,0,0,28-06-2017,0,1,0,0,0,0,5,NS
175447,1,0,0,0,0,23-05-2013,0,1,0,0,0,0,5,NS
247434,0,0,0,0,0,23-05-2017,1,0,0,0,1,0,5,NS
269494,1,0,0,0,0,04-04-2018,0,1,0,0,0,0,5,NS
222039,0,0,0,0,0,10-05-2016,1,0,0,0,0,0,5,NS
158555,0,0,0,0,0,27-06-2012,0,1,0,0,0,0,5,NS
4526,1,0,0,0,0,13-04-1998,0,0,0,0,0,0,5,NS
74905,0,0,0,0,0,03-07-2007,1,0,0,0,0,0,5,NS
70754,0,0,0,0,0,30-11-2006,1,0,0,0,0,0,5,NS
343521,0,0,0,0,0,10-09-2022,0,1,0,0,0,0,3,NT
181129,0,0,0,0,0,18-09-2013,1,0,0,0,0,0,5,NS
148819,0,0,0,0,0,28-09-2021,0,1,0,0,0,0,5,NS
72048,0,0,0,0,0,24-01-2007,1,0,0,0,0,0,5,NS
94271,0,0,0,0,0,23-07-2009,0,0,0,0,0,0,5,NS
13496,0,0,0,0,0,31-01-1997,0,0,0,0,0,0,5,NS
106570,0,0,0,0,0,16-06-2010,0,0,0,0,0,0,5,NS
24519,0,0,0,0,0,03-02-1999,0,0,0,0,0,0,5,NS
26936,1,0,0,0,0,28-12-1998,0,0,0,0,0,0,5,NS
286736,0,0,0,0,0,05-03-2019,0,1,0,0,0,0,5,NS
99475,0,0,0,0,0,10-03-2010,0,0,0,0,0,0,5,NS
340365,0,0,0,0,0,19-07-2022,0,1,0,0,0,0,3,NT
110849,0,0,0,0,0,28-07-2010,0,0,0,0,0,0,5,NS
319804,0,0,0,0,0,07-04-2021,0,1,0,0,0,0,5,NS
74607,0,0,0,0,0,22-06-2007,0,0,0,0,0,0,5,NS
37171,0,0,0,0,0,05-03-1999,0,0,0,0,0,0,5,NS
20157,1,0,0,0,0,06-06-1998,0,0,0,0,0,0,5,NS
255357,0,0,0,0,0,22-08-2017,0,1,0,0,0,0,5,NS
52738,0,0,0,0,0,27-08-1996,0,0,0,0,0,0,5,NS
333588,1,0,0,0,0,10-03-2022,0,1,0,0,0,0,4,ND
169197,1,0,0,0,0,23-10-2012,0,0,0,0,0,0,5,NS
343555,0,0,0,0,0,15-08-2022,0,1,0,0,1,0,6,NL
79044,0,0,0,0,0,,0,0,0,0,0,0,5,NS
187735,0,0,0,0,0,25-03-2014,0,1,0,0,0,0,5,NS
294177,0,0,0,0,0,05-06-2019,0,1,0,0,0,0,5,NS
258128,0,0,0,0,0,27-09-2017,0,1,0,0,0,0,5,NS
188913,1,0,0,0,0,16-04-2014,0,1,0,0,1,0,5,NS
122529,0,0,0,0,0,,0,0,0,0,0,0,5,NS
93191,1,0,0,0,0,24-06-2009,0,0,0,0,0,0,5,NS
107897,0,0,0,0,0,18-06-2010,0,0,0,0,0,0,5,NS
110253,0,0,0,0,0,20-05-2010,0,0,0,0,0,0,5,NS
238473,0,0,0,0,0,14-12-2016,0,1,0,0,0,0,5,NS
114726,0,0,0,0,0,27-08-2010,0,0,0,0,0,0,5,NS
286303,0,0,0,0,0,07-02-2019,0,1,0,0,0,0,5,NS
246528,0,0,0,0,0,,0,0,0,0,0,0,5,NS
53035,0,0,0,1,0,,0,0,0,0,0,0,5,NS
306207,0,0,0,0,0,29-11-2019,0,1,0,0,0,0,5,NS
304382,1,0,0,0,0,10-10-2019,0,1,0,0,0,0,5,NS
359181,0,0,0,0,0,30-06-2023,0,0,0,0,0,0,6,NL
24428,1,0,0,0,0,18-07-1998,0,0,0,0,0,0,5,NS
351223,1,0,0,0,0,06-02-2023,0,1,0,0,0,0,4,ND
316170,0,0,0,0,0,24-11-2020,0,0,0,1,1,0,5,NS
298957,0,0,0,0,0,02-08-2019,0,0,1,0,0,0,5,NS
102628,0,0,0,0,0,,0,0,0,0,0,0,5,NS
215482,0,0,0,0,0,,0,0,0,0,0,0,5,NS
167531,0,0,0,0,0,26-09-2012,0,1,0,0,0,0,5,NS
350997,0,0,0,0,0,20-01-2023,0,1,0,0,1,0,6,NL
372716,1,0,0,0,0,01-03-2024,0,1,0,0,0,0,4,ND
189420,0,0,0,0,0,25-04-2014,0,1,0,0,0,0,5,NS
98448,0,0,0,0,0,16-04-2010,1,0,0,0,0,0,5,NS
187708,1,0,0,0,0,26-03-2014,0,1,0,0,0,0,5,NS
40665,0,0,0,0,0,,0,0,0,0,0,0,5,NS
291251,1,0,0,0,0,03-05-2019,0,0,0,1,0,0,5,NS
163304,0,0,0,0,0,16-08-2012,0,1,0,0,0,0,5,NS
208453,0,0,0,0,0,06-08-2015,0,1,0,0,0,0,5,NS
123466,0,0,0,0,0,20-05-2010,0,0,0,1,0,0,5,NS
13450,0,0,0,0,0,11-05-1995,0,0,0,0,0,0,5,NS
369029,0,0,0,0,0,15-11-2023,0,1,0,0,0,0,3,NT
239652,1,0,0,0,0,28-12-2016,0,1,0,0,0,0,5,NS
91940,0,0,0,0,0,28-05-2009,1,0,0,0,0,0,5,NS
52850,1,0,0,0,0,18-08-1998,0,0,0,0,0,0,5,NS
246223,1,0,0,0,0,08-05-2017,0,0,0,0,0,0,5,NS
193406,1,0,0,0,0,12-07-2014,0,1,0,0,0,0,5,NS
808,1,0,0,0,0,02-07-1998,0,0,0,0,0,0,5,NS
15438,1,0,0,0,0,22-12-1997,0,0,0,0,0,0,5,NS
72307,1,0,0,0,0,12-12-2006,0,0,0,0,0,0,5,NS
58413,1,0,0,0,0,09-07-2003,0,0,0,0,0,0,5,NS
73987,0,0,0,0,0,23-05-2007,1,0,0,0,0,0,5,NS
229016,0,0,0,0,0,08-07-2016,0,1,0,0,0,0,5,NS
212883,0,0,0,0,0,18-11-2015,1,0,0,0,0,0,5,NS
148596,0,0,0,0,0,,0,0,0,0,0,0,5,NS
35573,0,1,0,0,0,,0,0,0,0,0,0,5,NS
71359,1,0,0,0,0,03-01-2007,0,0,0,0,0,0,5,NS
321367,0,0,0,0,0,18-03-2021,0,1,0,0,0,0,5,NS
249430,1,0,0,0,0,21-06-2017,0,0,0,0,0,0,5,NS
27386,0,0,0,1,0,,0,0,0,0,0,0,5,NS
186165,0,0,0,0,0,09-04-2014,1,0,0,0,0,0,5,NS
286805,0,0,0,0,0,,0,0,0,0,0,0,5,NS
10655,1,0,0,0,0,07-05-1998,0,0,0,0,0,0,5,NS
284981,1,0,0,0,0,23-01-2019,0,1,0,0,0,0,5,NS
268720,0,0,0,0,0,20-03-2018,0,0,0,1,0,0,5,NS
13712,0,0,0,0,0,15-05-1995,0,0,0,0,0,0,5,NS
211485,1,0,0,0,0,09-10-2015,0,1,0,0,0,0,5,NS
242981,0,0,0,0,0,,0,0,0,0,0,0,5,NS
242292,0,0,0,0,0,25-01-2017,0,1,0,0,0,0,5,NS
283785,0,0,0,0,0,,0,0,0,0,0,0,5,NS
299015,0,0,0,0,0,27-07-2019,0,1,0,0,0,0,5,NS
311099,1,0,0,0,0,25-02-2020,0,1,0,0,1,0,5,NS
51099,0,0,0,0,0,03-10-2002,0,0,0,0,0,0,5,NS
162088,1,0,0,0,0,31-07-2012,0,1,0,0,0,0,5,NS
57599,0,0,0,0,0,04-03-2004,0,0,0,0,0,0,5,NS
282388,1,0,0,0,0,20-11-2018,0,0,0,0,0,0,5,NS
212013,0,0,0,0,0,20-10-2015,0,1,0,0,1,0,5,NS
18683,0,0,0,0,0,19-07-1995,0,0,0,0,0,0,5,NS
310255,0,0,0,0,0,06-11-2024,1,0,0,0,0,0,5,NS
269891,1,0,0,0,0,12-04-2018,0,0,0,0,0,0,5,NS
215775,0,0,0,0,0,20-01-2016,0,1,0,0,0,0,5,NS
296631,1,0,0,0,0,29-06-2019,0,1,0,0,0,0,5,NS
136806,0,0,0,0,0,06-10-2011,0,1,0,0,0,0,5,NS
130823,0,0,0,0,0,27-07-2011,1,0,0,0,0,0,5,NS
297677,0,0,0,0,0,16-07-2019,1,0,0,0,0,0,5,NS
128647,0,0,0,0,0,26-07-2011,0,0,0,0,1,0,5,NS
272538,0,0,0,0,0,22-05-2018,0,1,0,0,0,0,5,NS
183313,0,0,0,0,0,20-12-2013,0,1,0,0,0,0,5,NS
18544,1,0,0,0,0,22-06-1999,0,0,0,0,0,0,5,NS
164830,1,0,0,0,0,23-08-2012,0,0,0,1,0,0,5,NS
358311,0,0,0,0,0,28-03-2023,0,0,0,0,0,0,6,NL
31995,1,0,0,0,0,11-11-2003,0,0,0,0,0,0,5,NS
119144,0,0,0,0,0,20-10-2010,0,0,0,0,0,0,5,NS
139819,0,0,0,0,0,06-10-2011,0,1,0,0,0,0,5,NS
262070,0,0,0,0,0,09-11-2017,0,1,0,0,0,0,5,NS
49078,1,0,0,0,0,04-05-2004,0,0,0,0,0,0,5,NS
107202,0,0,0,0,0,17-06-2010,0,0,0,0,0,0,5,NS
205256,0,0,0,0,0,10-06-2015,0,1,0,0,1,0,5,NS
126198,0,0,0,0,0,28-04-2011,1,0,0,0,0,0,5,NS
178373,1,0,0,0,0,27-07-2013,0,0,0,0,0,0,5,NS
36680,0,0,1,0,0,,0,0,0,0,0,0,5,NS
207966,0,0,0,0,0,15-09-2015,1,0,0,0,1,0,5,NS
317152,1,0,0,0,0,08-12-2020,0,1,0,0,0,0,5,NS
135115,0,0,0,0,0,14-09-2011,1,1,0,0,0,0,5,NS
324728,0,0,0,0,0,14-07-2021,1,0,0,0,0,0,5,NS
281868,0,0,0,0,0,26-10-2018,0,1,0,0,0,0,5,NS
356257,0,0,0,0,0,26-04-2023,0,1,0,0,0,0,3,NT
3246,1,0,0,0,0,17-09-1999,0,0,0,0,0,0,5,NS
138509,1,0,0,0,0,01-11-2011,0,1,0,0,0,0,5,NS
269037,1,0,0,0,0,28-03-2018,0,0,0,0,0,0,5,NS
367847,0,0,0,0,0,,0,0,0,0,0,0,6,NL
133939,0,0,0,0,0,,0,0,0,0,0,0,5,NS
174935,1,0,0,0,0,09-05-2013,0,1,0,0,1,0,5,NS
38101,0,0,0,0,0,03-08-2010,0,0,0,0,0,0,5,NS
42409,0,0,0,0,0,13-03-2014,0,1,0,0,0,0,5,NS
117706,1,0,0,0,0,21-09-2010,0,0,0,0,0,0,5,NS
10672,1,0,0,0,0,13-05-1998,0,0,0,0,0,0,5,NS
149623,1,0,0,0,0,13-03-2012,0,1,0,0,0,0,5,NS
84365,0,0,0,0,0,13-08-2008,1,0,0,0,0,0,5,NS
117355,0,0,0,0,0,23-09-2010,0,0,0,0,0,0,5,NS
241801,0,0,0,0,0,20-01-2017,1,0,0,0,0,0,5,NS
196144,1,0,0,0,0,27-08-2014,0,1,0,0,0,0,5,NS
310932,0,0,0,0,0,20-02-2020,0,1,0,0,0,0,5,NS
266795,0,0,0,0,0,09-02-2018,0,1,0,0,0,0,5,NS
147116,0,0,0,0,0,08-02-2012,0,1,0,0,0,0,5,NS
6028,1,0,0,0,0,21-07-1999,0,0,0,0,0,0,5,NS
276246,0,0,0,0,0,01-08-2018,0,1,0,0,0,0,5,NS
14863,0,0,0,1,0,,0,0,0,0,0,0,5,NS
90058,0,0,0,0,0,11-03-2009,0,0,0,0,0,0,5,NS
165735,0,0,0,0,0,13-09-2012,0,1,0,0,0,0,5,NS
266557,1,0,0,0,0,06-02-2018,0,1,0,0,0,0,5,NS
242290,1,0,0,0,0,23-01-2019,0,1,0,0,0,0,5,NS
217895,0,0,0,0,0,19-03-2016,0,0,0,0,1,0,5,NS
321201,0,0,0,0,0,19-05-2021,1,0,0,0,1,0,5,NS
247342,0,0,0,0,0,24-05-2017,0,1,0,0,0,0,5,NS
97201,0,0,0,0,0,15-12-2009,1,0,0,0,0,0,5,NS
102549,0,1,0,0,0,,0,0,0,0,0,0,5,NS
238591,1,0,0,0,0,15-12-2016,0,1,0,0,0,0,5,NS
273636,0,0,0,0,0,13-06-2018,0,1,0,0,0,0,5,NS
206440,1,0,0,0,0,26-06-2015,0,1,0,0,0,0,5,NS
252688,1,0,0,0,0,19-07-2017,0,1,0,0,0,0,5,NS
176124,1,0,0,0,0,05-04-2013,0,1,0,0,0,0,5,NS
50693,0,0,0,0,0,01-11-1996,0,0,0,0,0,0,5,NS
331739,0,0,0,0,0,19-01-2022,0,1,0,0,0,0,1,AT
364900,1,0,0,0,0,04-10-2023,0,1,0,0,0,0,3,NT
32152,0,0,0,0,0,27-05-2010,1,0,0,0,0,0,5,NS
